Date,Open,High,Low,Close,Volume,Adj Close
06-05-2021 11:00,57982.1,58140,57688,57988,176530771.5,57988
06-05-2021 12:00,57988,58099,57448.94,57616.97,167565206.4,57616.97
06-05-2021 13:00,57616.98,57700,57051.96,57271.31,174932730.4,57271.31
06-05-2021 14:00,57271.31,57399.99,56875.4,57153.13,142630944.8,57153.13
06-05-2021 15:00,57153.12,57350.72,56763,57088.49,208066630.8,57088.49
06-05-2021 16:00,57088.48,57475,56574.19,56718.03,215802771.8,56718.03
06-05-2021 17:00,56718.04,57100,56684.87,56777,120532877.5,56777
06-05-2021 18:00,56775.54,56970,55450,55753.57,361344297.9,55753.57
06-05-2021 19:00,55752.54,56358.96,55200,56128.42,269953063.1,56128.42
06-05-2021 20:00,56128.42,56269,55674.13,55913.75,184742019,55913.75
06-05-2021 21:00,55913.76,56452.82,55890.86,56296.52,108964117.8,56296.52
06-05-2021 22:00,56296.52,56564.17,56186.16,56498.56,104332528.8,56498.56
06-05-2021 23:00,56498.56,56794.4,56254.29,56393.68,112068041.4,56393.68
07-05-2021 00:00,56393.68,57122.17,56028.46,56376.29,208029721.8,56376.29
07-05-2021 01:00,56376.33,56565.88,55900,56197.07,156656753.2,56197.07
07-05-2021 02:00,56197.06,56397.02,55500,55829.28,220936976.4,55829.28
07-05-2021 03:00,55829.28,56150,55476.74,55705.67,156637164.5,55705.67
07-05-2021 04:00,55705.67,55890.98,55241.63,55830.9,159025845.4,55830.9
07-05-2021 05:00,55830.9,56106.34,55712.39,55795.36,116815211.9,55795.36
07-05-2021 06:00,55795.37,56194.1,55640.37,56109,114547473.8,56109
07-05-2021 07:00,56109.01,56280.88,55675.01,55766.34,151000661.3,55766.34
07-05-2021 08:00,55766.33,56162.44,55570.35,56086.5,143792882.9,56086.5
07-05-2021 09:00,56086.51,56550,56039.72,56231.46,147408960,56231.46
07-05-2021 10:00,56231.46,56689.7,56231.46,56400.57,164920952.6,56400.57
07-05-2021 11:00,56400.57,56784,56217.22,56464.74,130808252,56464.74
07-05-2021 12:00,56464.74,57586.48,56228.24,57459.27,261530970.4,57459.27
07-05-2021 13:00,57459.27,57680,56900,56997.47,188647063.7,56997.47
07-05-2021 14:00,56997.47,57215.75,56696,57129.5,199021391.3,57129.5
07-05-2021 15:00,57129.5,57600,57050.16,57519.24,195403792.5,57519.24
07-05-2021 16:00,57519.25,58300,57132.65,58300,343201041.4,58300
07-05-2021 17:00,58300,58650,57908.86,58119.99,257475778,58119.99
07-05-2021 18:00,58120,58208.66,57621.41,57890.03,171907893.8,57890.03
07-05-2021 19:00,57890.02,57997.94,57430,57584.01,152659696.4,57584.01
07-05-2021 20:00,57584.01,58074.31,57376.25,57607.97,137422280.3,57607.97
07-05-2021 21:00,57607.97,57623.91,57147,57358.44,139860707.1,57358.44
07-05-2021 22:00,57358.45,57571.29,56749.75,57030.92,202928169.6,57030.92
07-05-2021 23:00,57030.92,57389.21,57020.13,57314.75,118734847.2,57314.75
08-05-2021 00:00,57315.49,57761.78,56900,57700.78,146210429.9,57700.78
08-05-2021 01:00,57700.53,57788.79,57424.01,57558.89,101102189.2,57558.89
08-05-2021 02:00,57558.9,58310.29,57500.34,58253.2,150108186.7,58253.2
08-05-2021 03:00,58253.2,58400,57980.94,58099.98,134373460.5,58099.98
08-05-2021 04:00,58099.86,58599.99,57950.35,58057.02,139654448.2,58057.02
08-05-2021 05:00,58057.01,58067.32,57791,57877.97,112096881,57877.97
08-05-2021 06:00,57877.97,57975.31,57500,57804.1,107513835.2,57804.1
08-05-2021 07:00,57804.09,58540.01,57604.06,58463.06,170559480.6,58463.06
08-05-2021 08:00,58463.06,59379.26,58458.29,58856.56,378991951,58856.56
08-05-2021 09:00,58856.57,59173.3,58632.8,58799.99,176480123.2,58799.99
08-05-2021 10:00,58800,58888,58305,58539.56,135067329.6,58539.56
08-05-2021 11:00,58539.56,58802.09,58350,58556.09,98563049.72,58556.09
08-05-2021 12:00,58556.09,59118.3,58213.76,58862.79,171030956.7,58862.79
08-05-2021 13:00,58862.8,59438.64,58700,58828.25,281332332.5,58828.25
08-05-2021 14:00,58828.26,59060,58601,58946.32,165296583.5,58946.32
08-05-2021 15:00,58947.47,58947.48,57472.95,57599.87,340874608.4,57599.87
08-05-2021 16:00,57599.86,58500,57560.63,58381.14,275357644,58381.14
08-05-2021 17:00,58381.14,59050.45,58139.91,58898.98,224122977.9,58898.98
08-05-2021 18:00,58901.45,59251.04,58901.45,59060.57,173491988.7,59060.57
08-05-2021 19:00,59060.57,59300,58863.18,59030.56,120927367,59030.56
08-05-2021 20:00,59030.56,59500,58755,58935.31,138730866.5,58935.31
08-05-2021 21:00,58935.31,59098.99,58623.21,58782.49,111516406.4,58782.49
08-05-2021 22:00,58782.48,59119.95,58477.94,58567.12,140798980.3,58567.12
08-05-2021 23:00,58567.12,58886.8,58466,58862.05,85351755.39,58862.05
09-05-2021 00:00,58866.53,59075,58505.95,58527,116288278.9,58527
09-05-2021 01:00,58527,59239.58,58325.09,59126.14,179752874.3,59126.14
09-05-2021 02:00,59126.14,59147.94,58500,58605,123932379,58605
09-05-2021 03:00,58605.03,59300,58465.96,58632.78,283674708.4,58632.78
09-05-2021 04:00,58635.72,58974.91,57575,58157.87,532733879.5,58157.87
09-05-2021 05:00,58157.87,58568.96,57937.27,58446.51,134895431.3,58446.51
09-05-2021 06:00,58446.51,58620.16,58000,58337.57,142471971.1,58337.57
09-05-2021 07:00,58337.57,58342.7,57711.71,57965.59,124946239.1,57965.59
09-05-2021 08:00,57965.59,58250,57815.02,58159.6,129973076.1,58159.6
09-05-2021 09:00,58159.59,58400,57589.94,57952.52,168676077.6,57952.52
09-05-2021 10:00,57952.53,58052.33,57535.61,57955.04,142785493.3,57955.04
09-05-2021 11:00,57955.04,58200,57865.85,57907.49,125199288.1,57907.49
09-05-2021 12:00,57907.49,58000,56235.66,56433.53,418959979.9,56433.53
09-05-2021 13:00,56433.54,57387.77,56402.9,57220.02,202331949.6,57220.02
09-05-2021 14:00,57220.01,57485,57111.41,57170.9,128578309.9,57170.9
09-05-2021 15:00,57170.9,57425.2,57000,57379.58,108258429.3,57379.58
09-05-2021 16:00,57379.58,57883.11,57300.01,57600.01,144133783.7,57600.01
09-05-2021 17:00,57600,57660.3,57262.51,57458.73,92803132.3,57458.73
09-05-2021 18:00,57458.73,57638.2,57199.8,57439.39,87961358.68,57439.39
09-05-2021 19:00,57441.61,57569,57048.96,57266.97,142841978.4,57266.97
09-05-2021 20:00,57266.97,57999,57179.18,57844.18,154297201.6,57844.18
09-05-2021 21:00,57844.18,58180,57778.85,58025.89,111504698.6,58025.89
09-05-2021 22:00,58025.88,58205.67,57850,57930.32,128249358.8,57930.32
09-05-2021 23:00,57930.31,58439.7,57929.84,58240.84,118302824,58240.84
10-05-2021 00:00,58240.83,58887.82,58009.96,58858.6,159673740.2,58858.6
10-05-2021 01:00,58858.6,58985,58610.16,58700.21,141956981.8,58700.21
10-05-2021 02:00,58699.99,59066,58650.39,58982.81,127334860.2,58982.81
10-05-2021 03:00,58978.95,59444.9,58929.33,59356.76,212740172,59356.76
10-05-2021 04:00,59356.77,59500,59003.37,59154.67,181527842.5,59154.67
10-05-2021 05:00,59154.67,59439.98,58680.26,59068.05,148774470.5,59068.05
10-05-2021 06:00,59068.66,59180,58755,58833.93,106084476.6,58833.93
10-05-2021 07:00,58833.92,58965.01,58355.79,58370.17,146907008.7,58370.17
10-05-2021 08:00,58370.17,58593.79,58016.33,58372.87,168957552.9,58372.87
10-05-2021 09:00,58372.86,58573.54,57736.46,57899.65,189540888.7,57899.65
10-05-2021 10:00,57899.65,58167.83,57550,57866.23,156187329.4,57866.23
10-05-2021 11:00,57866.24,58300,57301.81,58070.63,209370685.5,58070.63
10-05-2021 12:00,58070.63,58231.46,57526.25,57654.57,202636698.6,57654.57
10-05-2021 13:00,57650.01,57938.12,57455,57675.84,196355379.5,57675.84
10-05-2021 14:00,57675.84,57675.84,56815,56831.59,234834031.1,56831.59
10-05-2021 15:00,56831.59,58320,56700,58296.36,315255459.1,58296.36
10-05-2021 16:00,58296.35,58593.7,57556.99,57572.32,246192433,57572.32
10-05-2021 17:00,57572.32,57693.44,56849.75,56985.3,234213812.8,56985.3
10-05-2021 18:00,56985.3,57195.32,56388.26,56771.88,250966493,56771.88
10-05-2021 19:00,56771.87,56977.48,55516.85,55733.76,351004098.6,55733.76
10-05-2021 20:00,55733.76,55739.62,53400,55240.88,628919850,55240.88
10-05-2021 21:00,55246.69,55843.09,55027.18,55641.11,167433158.8,55641.11
10-05-2021 22:00,55640.76,56269.89,55367.15,56229.93,188409471.2,56229.93
10-05-2021 23:00,56229.92,56230.12,55418.98,55816.14,166505745.4,55816.14
11-05-2021 00:00,55816.14,56435.48,55429.99,55460.08,198586929.2,55460.08
11-05-2021 01:00,55453.39,55815.29,55064.13,55565.33,200051672.7,55565.33
11-05-2021 02:00,55565.33,55942.26,54505,54600,199929706.3,54600
11-05-2021 03:00,54600,55283.68,54370,55142.46,192696232.3,55142.46
11-05-2021 04:00,55142.44,55545.69,54986.47,55337.04,146422537.9,55337.04
11-05-2021 05:00,55337.03,55484.36,54589,54798,129084658.7,54798
11-05-2021 06:00,54788.6,55800,54721.89,55677.12,140932264,55677.12
11-05-2021 07:00,55677.12,55846.9,55421.84,55740.09,108985479.5,55740.09
11-05-2021 08:00,55737.89,55893.9,55153.14,55341.27,174033659.9,55341.27
11-05-2021 09:00,55341.28,56027.63,55315.49,55901.15,143200712,55901.15
11-05-2021 10:00,55901.14,56190,55733.45,55841.78,143067532.9,55841.78
11-05-2021 11:00,55841.79,55963.86,55125.71,55210.47,152021385,55210.47
11-05-2021 12:00,55210.47,55418.8,54766.44,55374.08,212945648.8,55374.08
11-05-2021 13:00,55374.08,55760.01,54875,55750,214886710.9,55750
11-05-2021 14:00,55750,55885.77,55485.14,55688,173825464.5,55688
11-05-2021 15:00,55688,56176,55545.28,56052.82,169655496.4,56052.82
11-05-2021 16:00,56052.83,56553.42,55750,55999.69,196021598.7,55999.69
11-05-2021 17:00,55999.68,56500,55927.27,56395.1,124546833.9,56395.1
11-05-2021 18:00,56395.09,56690,56249.38,56383.66,114921068,56383.66
11-05-2021 19:00,56383.66,56850,56330.3,56608.94,106475487.4,56608.94
11-05-2021 20:00,56608.93,56850,56464.73,56806.34,92373309.9,56806.34
11-05-2021 21:00,56806.35,56862.43,56288.43,56510.26,85140145.15,56510.26
11-05-2021 22:00,56510.26,56654.71,56307.43,56399.99,82046392.84,56399.99
11-05-2021 23:00,56399.99,56767.96,56168.98,56670.02,81179727.96,56670.02
12-05-2021 00:00,56670.02,57360.07,56555.12,57348.95,180613749.4,57348.95
12-05-2021 01:00,57344.48,57360,56924.37,57033.35,115276733.3,57033.35
12-05-2021 02:00,57033.35,57337.81,56932.83,57172.94,127630722.6,57172.94
12-05-2021 03:00,57170.2,57872.18,56937.78,57756.94,190172794.7,57756.94
12-05-2021 04:00,57756.95,58000.01,57284.82,57355.3,155892290.9,57355.3
12-05-2021 05:00,57355.29,57504.65,57160.01,57227.98,111754604.4,57227.98
12-05-2021 06:00,57227.98,57366.92,56900,57009.55,143780815,57009.55
12-05-2021 07:00,57011.67,57250,56882,57101.07,109394739.3,57101.07
12-05-2021 08:00,57101.08,57180,56580,56912.77,189342722.1,56912.77
12-05-2021 09:00,56912.77,57195.5,56730,56855.43,123128929.4,56855.43
12-05-2021 10:00,56855.42,56861.01,55950.45,56026.83,219724244.7,56026.83
12-05-2021 11:00,56026.83,56517.22,55967.13,56421.46,153140805.4,56421.46
12-05-2021 12:00,56421.45,56615.45,56164,56316.76,153517969.4,56316.76
12-05-2021 13:00,56316.76,56850,55700,56760.11,224847297.4,56760.11
12-05-2021 14:00,56760.1,56900,56000,56073.03,205842239.1,56073.03
12-05-2021 15:00,56073.04,56126.29,55232.56,55479.13,326193530.1,55479.13
12-05-2021 16:00,55479.13,55677.31,54392.74,55013.01,354067709.4,55013.01
12-05-2021 17:00,55013.01,55329.3,54687.05,54865.13,165238473.4,54865.13
12-05-2021 18:00,54863.94,55144.98,53576.3,54082.52,343628062.1,54082.52
12-05-2021 19:00,54082.52,54526.3,53500,54432.39,247466595.7,54432.39
12-05-2021 20:00,54437,54660.17,53983.05,54420.14,140526229.3,54420.14
12-05-2021 21:00,54420.14,54751.92,54300,54533.16,103145563.7,54533.16
12-05-2021 22:00,54533.16,54746.82,51563.19,52942.79,676718908.2,52942.79
12-05-2021 23:00,52938.97,52950.55,48600,49631.32,715069364.2,49631.32
13-05-2021 00:00,49537.15,50630,46000,49666.99,973630160.7,49666.99
13-05-2021 01:00,49661.12,50600,49305.43,50522.52,505260633.4,50522.52
13-05-2021 02:00,50522.52,50829.98,50000,50255.84,331628873.6,50255.84
13-05-2021 03:00,50257.78,50490.09,49544,50461.99,311852531.9,50461.99
13-05-2021 04:00,50461.99,50986.22,50282,50445.87,240732752.7,50445.87
13-05-2021 05:00,50445.87,51076.41,50444,50884.09,191208599.8,50884.09
13-05-2021 06:00,50884.09,51335,50760.42,51332.74,203717849.2,51332.74
13-05-2021 07:00,51332.74,51367.19,50605.38,50879.72,185205321.5,50879.72
13-05-2021 08:00,50879.73,50950,49938.44,50015.82,232592649.4,50015.82
13-05-2021 09:00,50015.83,50354.28,48747.89,49212.91,428217306.2,49212.91
13-05-2021 10:00,49212.92,50243.61,48901,49171.76,435431030.9,49171.76
13-05-2021 11:00,49176.56,49909.8,48457.12,49777.01,301930927.9,49777.01
13-05-2021 12:00,49777.01,50400,49528.46,50158.05,229794940,50158.05
13-05-2021 13:00,50159.29,50585.52,49594,50500,199239936.8,50500
13-05-2021 14:00,50500.01,50884.34,50207.56,50288.69,189652725.6,50288.69
13-05-2021 15:00,50288.68,50394.2,49458.68,49627.64,248565796.1,49627.64
13-05-2021 16:00,49627.63,50429.99,48434.2,48635.4,297604819.9,48635.4
13-05-2021 17:00,48635.65,48888,47000,48465.11,558009110.9,48465.11
13-05-2021 18:00,48465.11,48964.41,47672.59,47844.04,308258295.1,47844.04
13-05-2021 19:00,47844.04,49384.2,47832.38,48568.85,239925381.6,48568.85
13-05-2021 20:00,48569.97,49450,48367.56,49304.15,199796526.9,49304.15
13-05-2021 21:00,49304.11,49866.03,49000,49564.94,128484104.8,49564.94
13-05-2021 22:00,49564.93,49879.77,48838.38,48857.72,176481652.1,48857.72
13-05-2021 23:00,48857.76,49759.1,48350,49670.97,186472761.5,49670.97
14-05-2021 00:00,49671.92,50241.19,49479.77,50029.78,223240429.3,50029.78
14-05-2021 01:00,50029.77,50390.7,49855.09,50015.76,163132723.8,50015.76
14-05-2021 02:00,50019.56,50070.68,49414.5,49464.64,156120749.2,49464.64
14-05-2021 03:00,49464.63,49663.18,49021.01,49157.93,137960403.5,49157.93
14-05-2021 04:00,49157.94,49540.09,48799.75,49198.86,193500416.2,49198.86
14-05-2021 05:00,49195.17,49736.84,49042.29,49653.44,132162981.3,49653.44
14-05-2021 06:00,49649.77,49706.55,48862.56,49056.83,169482635.1,49056.83
14-05-2021 07:00,49056.83,50286.26,49050,49987.2,208219279.8,49987.2
14-05-2021 08:00,49987.19,50420.17,49880,50365.98,172581504.8,50365.98
14-05-2021 09:00,50365.97,50800,50140.1,50413.21,204007041.1,50413.21
14-05-2021 10:00,50413.21,50767.39,50213,50720.34,199978548.7,50720.34
14-05-2021 11:00,50720.34,50958.32,50478.79,50538.14,176243214.8,50538.14
14-05-2021 12:00,50538.13,50624.93,50226.19,50310.83,168070633.4,50310.83
14-05-2021 13:00,50310.83,50977.6,50037,50937.18,164858530.6,50937.18
14-05-2021 14:00,50937.19,50949.96,50470.87,50873.78,152517810.1,50873.78
14-05-2021 15:00,50873.78,51483,50873.77,51211.98,218352818.2,51211.98
14-05-2021 16:00,51211.98,51322.41,50660.59,50809,191212371.6,50809
14-05-2021 17:00,50809,51053.74,50490.26,50569.36,133616105.2,50569.36
14-05-2021 18:00,50569.37,50728.96,50330.62,50470.07,173741355.8,50470.07
14-05-2021 19:00,50470.89,50479.49,50083.8,50138.09,133292453.3,50138.09
14-05-2021 20:00,50141.33,50294.6,49065,49146.02,209466633.5,49146.02
14-05-2021 21:00,49146.01,49848.48,49030,49807.18,117047918.6,49807.18
14-05-2021 22:00,49810.37,50142.06,49613.22,49912.26,101859821.7,49912.26
14-05-2021 23:00,49912.26,50188.67,49730.98,49841.45,115238535.8,49841.45
15-05-2021 00:00,49844.16,50320.24,49269.78,49444.7,161052312.5,49444.7
15-05-2021 01:00,49444.7,50700,49350.5,50619.19,145524662,50619.19
15-05-2021 02:00,50619.18,50650.73,50020,50084.84,107930677,50084.84
15-05-2021 03:00,50084.83,50084.83,49601,49627.01,112008453.1,49627.01
15-05-2021 04:00,49627.02,49861.2,49150.92,49322.03,144844769.4,49322.03
15-05-2021 05:00,49322.03,49720.37,49086.75,49666.46,137281382.2,49666.46
15-05-2021 06:00,49668.92,49700,48628.72,48971.99,220003403,48971.99
15-05-2021 07:00,48972,49058.89,48400,48469.28,223648474.3,48469.28
15-05-2021 08:00,48469.71,49072.49,48203.91,48826.08,186760891.2,48826.08
15-05-2021 09:00,48826.06,49298.59,48350,48640.87,184124060.3,48640.87
15-05-2021 10:00,48654.24,48654.24,47721.84,48379.9,264491723.5,48379.9
15-05-2021 11:00,48379.89,49000,48343.42,48929.74,147188576.5,48929.74
15-05-2021 12:00,48929.73,49364.8,48636.58,49167.21,157164463.4,49167.21
15-05-2021 13:00,49167.22,49340.68,48527.07,48995.02,159029983.1,48995.02
15-05-2021 14:00,48995.02,49697.63,48832,49389.58,257950577.3,49389.58
15-05-2021 15:00,49389.58,49585.49,48834.82,48982.99,158925705.1,48982.99
15-05-2021 16:00,48983,48994.27,47534,47876.71,322666496.8,47876.71
15-05-2021 17:00,47875.46,48234.16,47399.3,47801.08,234686773.4,47801.08
15-05-2021 18:00,47801.07,48200,47447.36,47890.07,151100555.7,47890.07
15-05-2021 19:00,47890.72,48108.61,46900,48108.4,260847281.8,48108.4
15-05-2021 20:00,48108.4,48655,48037.25,48219.31,150580054.5,48219.31
15-05-2021 21:00,48219.41,48738.75,48209.01,48419.76,85996600.74,48419.76
15-05-2021 22:00,48419.74,48688.83,47733,47964.69,140828211.4,47964.69
15-05-2021 23:00,47971.98,48049.93,46555,46762.99,236139758.3,46762.99
16-05-2021 00:00,46762.99,47698,46467,47283.43,256947912.2,47283.43
16-05-2021 01:00,47282.38,48215.96,47282.37,48059.99,143829883.4,48059.99
16-05-2021 02:00,48059.99,48326.62,47952.56,48150.01,103498165.9,48150.01
16-05-2021 03:00,48144.25,48406.44,47747.7,48383.46,105856132.6,48383.46
16-05-2021 04:00,48386.62,48951.01,48051.38,48102.77,110028077.6,48102.77
16-05-2021 05:00,48102.77,48354.2,48034.82,48165.86,79543003.64,48165.86
16-05-2021 06:00,48165.86,49500,48135.39,49047.97,205784967.3,49047.97
16-05-2021 07:00,49047.97,49400,48825.31,49375.28,131681355.2,49375.28
16-05-2021 08:00,49375.28,49437.46,48656,48900.02,124722726.9,48900.02
16-05-2021 09:00,48900.02,49500,48896,49264.69,146679299.8,49264.69
16-05-2021 10:00,49264.68,49795.89,49221.08,49579.7,146516333.3,49579.7
16-05-2021 11:00,49574.98,49640.28,48912.8,49014.99,121437654.4,49014.99
16-05-2021 12:00,49014.99,49157.89,48550.63,48622.62,143016378.5,48622.62
16-05-2021 13:00,48618.14,48999.1,48457.06,48915.73,148843563.1,48915.73
16-05-2021 14:00,48915.78,49249.06,48036,48284.32,186287640.3,48284.32
16-05-2021 15:00,48284.32,48331.45,47566.01,47727.26,208712774,47727.26
16-05-2021 16:00,47727.26,48097.59,46960,47276.26,290162172.7,47276.26
16-05-2021 17:00,47276.26,47460,46120,47081.5,397503893.3,47081.5
16-05-2021 18:00,47080.2,47457.76,45333.34,45380.56,509186062,45380.56
16-05-2021 19:00,45409.99,46239.68,44444.44,45549.26,510824938.2,45549.26
16-05-2021 20:00,45553.24,45902.19,43825.39,44104.07,508083166.1,44104.07
16-05-2021 21:00,44103.9,45614.33,43857.42,45195.96,340577449.1,45195.96
16-05-2021 22:00,45195.29,46320,45163.65,45562.01,267417674,45562.01
16-05-2021 23:00,45562.01,46480,45384.11,46431.5,180356384.6,46431.5
17-05-2021 00:00,46426.83,46686,45481.64,45551.72,188955275.5,45551.72
17-05-2021 01:00,45551.72,45618.04,44527.22,44870.17,290578727.6,44870.17
17-05-2021 02:00,44870.16,45234.82,44210.01,44465.81,255853933.5,44465.81
17-05-2021 03:00,44462.34,44705.23,42777,42915.46,518776989,42915.46
17-05-2021 04:00,42915.46,44300,42196.97,43582.53,570506419.3,43582.53
17-05-2021 05:00,43582.6,44232.84,42397.28,44150.24,397210741.4,44150.24
17-05-2021 06:00,44193.78,45400,43853.75,44323.45,515102067.9,44323.45
17-05-2021 07:00,44323.44,45353.09,44127.63,45149.18,293636586.2,45149.18
17-05-2021 08:00,45143.28,45528.07,44666.79,45320.64,305252998.6,45320.64
17-05-2021 09:00,45317.29,45630.34,44900,45408.87,215813496.8,45408.87
17-05-2021 10:00,45417.21,45507.33,44429.32,44539,255700269.5,44539
17-05-2021 11:00,44539,45800,44291.84,45731.39,299783585.9,45731.39
17-05-2021 12:00,45733.55,45791.04,44707.53,44919.14,285964102.7,44919.14
17-05-2021 13:00,44927.6,45227.42,44555,45029.01,195565400.4,45029.01
17-05-2021 14:00,45029.01,45128.7,43770.34,44440.98,275591773.1,44440.98
17-05-2021 15:00,44440.98,44646.54,43156,43362.75,273101584.4,43362.75
17-05-2021 16:00,43357,43814.3,42510.9,42567.28,380442842.7,42567.28
17-05-2021 17:00,42566.1,43208.43,42001,42587.21,392692743.9,42587.21
17-05-2021 18:00,42586.21,43733.89,42300.8,43473.22,317930324.2,43473.22
17-05-2021 19:00,43471.48,44400,43462.76,44197.73,242018960.8,44197.73
17-05-2021 20:00,44197.73,44939.2,44038.51,44757.64,182869069.3,44757.64
17-05-2021 21:00,44757.63,44814.81,43250.57,43514.55,182675946.8,43514.55
17-05-2021 22:00,43514.55,44518.2,42600,42897.07,278747733.1,42897.07
17-05-2021 23:00,42897.09,43841.88,42500,43538.04,231983959.4,43538.04
18-05-2021 00:00,43538.02,44631.78,43150.79,44386.26,274430074,44386.26
18-05-2021 01:00,44389.58,45281.34,44303.88,45072.49,294718581.9,45072.49
18-05-2021 02:00,45079.58,45260.54,44500,45018.55,168042412.7,45018.55
18-05-2021 03:00,45018.17,45051.16,44660.02,44779.83,122353911.3,44779.83
18-05-2021 04:00,44774.78,45555.17,44738.26,45318.97,208363426.4,45318.97
18-05-2021 05:00,45318.98,45509.24,45007.31,45359.99,181299164.6,45359.99
18-05-2021 06:00,45355.82,45799.29,44800.4,44898.06,216968005.9,44898.06
18-05-2021 07:00,44898.05,45244.64,44837.44,45172.7,172213477.2,45172.7
18-05-2021 08:00,45172.69,45420,44826.41,44925.19,162893077,44925.19
18-05-2021 09:00,44925.19,45133,44607.08,44955.35,158936710.3,44955.35
18-05-2021 10:00,44955.35,45480,44731.84,45365.87,131297325.1,45365.87
18-05-2021 11:00,45365.87,45662.14,45125.21,45321.02,138183579.5,45321.02
18-05-2021 12:00,45318.76,45341.84,43715,43955.47,276095596.4,43955.47
18-05-2021 13:00,43955.46,44098.4,43210,43691.22,307606212.2,43691.22
18-05-2021 14:00,43691.39,43692.51,42507,43221.4,382920221.9,43221.4
18-05-2021 15:00,43221.4,43806.8,42780.53,42969.47,322009953.5,42969.47
18-05-2021 16:00,42969.46,43700,42594.93,43600.21,347060015.7,43600.21
18-05-2021 17:00,43601.19,43825.65,43278.37,43324.59,193501724.9,43324.59
18-05-2021 18:00,43324.59,43361.88,42371.96,42800.01,259759114.6,42800.01
18-05-2021 19:00,42800.01,43621,42500,43262.71,202187536.1,43262.71
18-05-2021 20:00,43262.7,43522.64,42691.85,43256.56,162090244,43256.56
18-05-2021 21:00,43254.06,43500,42766.01,42979.69,112746833.3,42979.69
18-05-2021 22:00,42980.52,43250.27,42702.5,42817.85,129914174.6,42817.85
18-05-2021 23:00,42817.86,43181.81,42250.02,42849.78,221078909.6,42849.78
19-05-2021 00:00,42849.78,43584.9,42500,42610.25,217207672.7,42610.25
19-05-2021 01:00,42610.25,42699.44,40500.15,40843.52,552531128.7,40843.52
19-05-2021 02:00,40843.53,41299.98,40275,40325.01,351694034.6,40325.01
19-05-2021 03:00,40324.57,41049.99,40125,40591.15,370711746.3,40591.15
19-05-2021 04:00,40591.99,40846.97,38604.93,39307.66,700936623.5,39307.66
19-05-2021 05:00,39307.66,39941,38934.69,39200.01,495838977.1,39200.01
19-05-2021 06:00,39200,39878.33,39102,39378.54,328101147.2,39378.54
19-05-2021 07:00,39383.29,40575.25,38550,40371.44,415508158.8,40371.44
19-05-2021 08:00,40354.98,40888,39849.49,40465.04,291574018,40465.04
19-05-2021 09:00,40462.39,40708.97,40028.62,40324.64,214566485.8,40324.64
19-05-2021 10:00,40324.64,40442.95,38886.01,39432.27,357584419.9,39432.27
19-05-2021 11:00,39432.42,39664.71,36333,38700,996784867.1,38700
19-05-2021 12:00,38700,39295.51,32488.89,35234.62,1123955119,35234.62
19-05-2021 13:00,35234.62,38000,30000,35863.06,1514464825,35863.06
19-05-2021 14:00,35863.06,37598.82,33993.7,37521.32,858701434,37521.32
19-05-2021 15:00,37501.89,37990,36414.74,37318.52,804241871.9,37318.52
19-05-2021 16:00,37310.14,40118.81,36111,39580.68,958481252.3,39580.68
19-05-2021 17:00,39558.79,40442,38866.02,39370.61,647031928.4,39370.61
19-05-2021 18:00,39366.87,39616.04,37600,37961.02,466158744.4,37961.02
19-05-2021 19:00,37961.01,39499.94,37711,39342.93,378677273.3,39342.93
19-05-2021 20:00,39337.45,40200,37962.91,38217.41,403432674.2,38217.41
19-05-2021 21:00,38222.2,38956.99,37032.96,38771.77,347224737.5,38771.77
19-05-2021 22:00,38777.05,39800,38014.01,39090.15,288299570.2,39090.15
19-05-2021 23:00,39070.57,39264.46,36600.01,36690.09,393986225,36690.09
20-05-2021 00:00,36671.23,38180,34850,35817.31,656901733.2,35817.31
20-05-2021 01:00,35825.8,37500,35519.99,36973.51,545771871.6,36973.51
20-05-2021 02:00,36971.95,38300,36834.83,38051.34,320029893.7,38051.34
20-05-2021 03:00,38051.35,38599,37838.2,38341.04,272713561.6,38341.04
20-05-2021 04:00,38340.01,39780,38202.11,39425.54,338106769.8,39425.54
20-05-2021 05:00,39425.53,39970,39130,39938.91,283535563.4,39938.91
20-05-2021 06:00,39936.75,40202.12,39199.99,39684.4,305992927,39684.4
20-05-2021 07:00,39681.67,40780.87,39650,39959.68,352447232.4,39959.68
20-05-2021 08:00,39959.67,40250.01,39326.01,39826.97,235517317,39826.97
20-05-2021 09:00,39826.97,40200,38700,39931.2,301816562.1,39931.2
20-05-2021 10:00,39932.06,40479.79,39493.2,40399.99,357527359.5,40399.99
20-05-2021 11:00,40399.99,40690.56,39701,40475.17,299574376.5,40475.17
20-05-2021 12:00,40476.68,41975,40086.09,41699.99,501811327.1,41699.99
20-05-2021 13:00,41699.99,42451.67,41351.13,41713.33,457114594.3,41713.33
20-05-2021 14:00,41721.02,42200,41223.42,41439.32,364029177.3,41439.32
20-05-2021 15:00,41436.5,41999,40891.91,41432.88,260651927.8,41432.88
20-05-2021 16:00,41432.88,41450,38110,39311.8,752470655.2,39311.8
20-05-2021 17:00,39311.8,40249,38720,39785.36,301348964.2,39785.36
20-05-2021 18:00,39784.97,40018.62,39220,39811.84,197426013.9,39811.84
20-05-2021 19:00,39808.32,40448.23,39532.82,40116.04,182616032.4,40116.04
20-05-2021 20:00,40116.04,40635,39638.27,39992.87,165472490.4,39992.87
